Time_us,Ticks,PWM
2948132,4835,800
2949872,4840,800
2951621,4845,800
2953365,4850,800
2955109,4856,800
2956849,4861,800
2958598,4866,800
2960343,4871,800
2962087,4876,800
2963827,4881,800
2965575,4886,800
2967316,4892,800
2969060,4897,800
2970803,4902,800
2972552,4907,800
2974292,4912,800
2976036,4917,800
2977777,4922,800
2979528,4928,800
2981269,4933,800
2983013,4938,800
2984757,4943,800
2986506,4948,800
2988246,4954,800
2989990,4959,800
2991735,4964,800
2993487,4969,800
2995228,4974,800
2996972,4979,800
2998713,4985,800
3000461,4990,800
3002206,4995,800
3003950,5000,800
3005690,5005,800
3007434,5011,800
3009179,5016,800
3010923,5021,800
3012663,5026,800
3014410,5031,800
3016150,5037,800
3017894,5042,800
3019635,5047,800
3021381,5052,800
3023121,5057,800
3024865,5063,800
3026611,5068,800
3028356,5073,800
3030097,5078,800
3031840,5083,800
3033582,5089,800
3035330,5094,800
3037073,5099,800
3038817,5104,800
3040561,5109,800
3042307,5115,800
3044049,5120,800
3045796,5125,800
3047541,5130,800
3049285,5135,800
3051026,5140,800
3052774,5146,800
3054522,5151,800
3056266,5156,800
3058008,5161,800
3059756,5166,800
3061501,5171,800
3063245,5177,800
3064985,5182,800
3066733,5187,800
3068481,5192,800
3070225,5197,800
3071965,5202,800
3073712,5208,800
3075459,5213,800
3077207,5218,800
3078948,5223,800
3080692,5228,800
3082432,5234,800
3084180,5239,800
3085921,5244,800
3087664,5249,800
3089410,5254,800
3091154,5260,800
3092894,5265,800
3094638,5270,800
3096381,5275,800
3098125,5280,800
3099865,5286,800
3101611,5291,800
3103354,5296,800
3105099,5301,800
3106841,5306,800
3108591,5311,800
3110335,5317,800
3112080,5322,800
3113821,5327,800
3115569,5332,800
3117311,5337,800
3119055,5342,800
3120798,5348,800
3122546,5353,800
3124286,5358,800
3126030,5363,800
3127774,5368,800
3129526,5373,800
3131267,5379,800
3133011,5384,800
3134755,5389,800
3136506,5394,800
3138246,5399,800
3139990,5405,800
3141735,5410,800
3143487,5415,800
3145228,5420,800
3146972,5425,800
3148713,5430,800
3150462,5436,800
3152206,5441,800
3153950,5446,800
3155690,5451,800
3157434,5456,800
3159179,5462,800
3160923,5467,800
3162663,5472,800
3164410,5477,800
3166150,5482,800
3167896,5487,800
3169636,5493,800
3171382,5498,800
3173123,5503,800
3174866,5508,800
3176611,5513,800
3178356,5519,800
3180097,5524,800
3181840,5529,800
3183582,5534,800
3185330,5539,800
3187073,5545,800
3188817,5550,800
3190562,5555,800
3192307,5560,800
3194049,5565,800
3195797,5571,800
3197541,5576,800
3199285,5581,800
3201026,5586,800
3202774,5591,800
3204522,5597,800
3206266,5602,800
3208007,5607,800
3209754,5612,800
3211500,5617,800
3213244,5622,800
3214984,5628,800
3216732,5633,800
3218477,5638,800
3220225,5643,800
3221966,5648,800
3223712,5653,800
3225459,5659,800
3227207,5664,800
3228948,5669,800
3230691,5674,800
3232432,5679,800
3234180,5684,800
3235921,5690,800
3237664,5695,800
3239410,5700,800
3241153,5705,800
3242894,5710,800
3244638,5715,800
3246381,5721,800
3248125,5726,800
3249865,5731,800
3251611,5736,800
3253354,5741,800
3255098,5746,800
3256838,5752,800
3258584,5757,800
3260326,5762,800
3262072,5767,800
3263812,5772,800
3265561,5778,800
3267303,5783,800
3269048,5788,800
3270793,5793,800
3272542,5798,800
3274283,5804,800
3276027,5809,800
3277768,5814,800
3279516,5819,800
3281257,5824,800
3283000,5830,800
3284745,5835,800
3286496,5840,800
3288236,5845,800
3289980,5850,800
3291725,5855,800
3293473,5861,800
3295216,5866,800
3296960,5871,800
3298704,5876,800
3300454,5881,800
3302199,5886,800
3303943,5892,800
3305683,5897,800
3307427,5902,800
3309172,5907,800
3310916,5912,800
3312658,5917,800
3314404,5923,800
3316144,5928,800
3317888,5933,800
3319629,5938,800
3321374,5943,800
3323114,5948,800
3324858,5954,800
3326605,5959,800
3328354,5964,800
3330094,5969,800
3331838,5974,800
3333580,5979,800
3335326,5985,800
3337068,5990,800
3338812,5995,800
3340557,6000,800
3342302,6005,800
3344043,6011,800
3345791,6016,800
3347536,6021,800
3349280,6026,800
3351021,6031,800
3352767,6037,800
3354512,6042,800
3356255,6047,800
3357996,6052,800
3359743,6057,800
3361491,6063,800
3363235,6068,800
3364975,6073,800
3366724,6078,800
3368468,6083,800
3370215,6089,800
3371956,6094,800
3373703,6099,800
3375449,6104,800
3377197,6109,800
3378938,6114,800
3380682,6120,800
3382424,6125,800
3384172,6130,800
3385912,6135,800
3387659,6140,800
3389400,6145,800
3391144,6150,800
3392884,6156,800
3394628,6161,800
3396369,6166,800
3398114,6171,800
3399854,6176,800
3401603,6181,800
3403347,6187,800
3405091,6192,800
3406831,6197,800
3408579,6202,800
3410321,6207,800
3412065,6212,800
3413809,6218,800
3415558,6223,800
3417298,6228,800
3419044,6233,800
3420784,6238,800
3422534,6243,800
3424275,6249,800
3426019,6254,800
3427761,6259,800
3429511,6264,800
3431252,6269,800
3432996,6274,800
3434740,6280,800
3436491,6285,800
3438231,6290,800
3439975,6295,800
3441720,6300,800
3443467,6306,800
3445212,6311,800
3446956,6316,800
3448700,6321,800
3450449,6326,800
3452194,6332,800
3453938,6337,800
3455678,6342,800
3457424,6347,800
3459164,6352,800
3460908,6358,800
3462650,6363,800
3464394,6368,800
3466135,6373,800
3467879,6378,800
3469624,6384,800
3471368,6389,800
3473109,6394,800
3474853,6399,800
3476598,6404,800
3478346,6409,800
3480086,6414,800
3481830,6420,800
3483574,6425,800
3485319,6430,800
3487060,6435,800
3488803,6440,800
3490548,6445,800
3492291,6450,800
3494032,6456,800
3495778,6461,800
3497527,6466,800
3499271,6471,800
3501011,6476,400
3502759,6481,400
3504507,6486,400
3506251,6491,400
3507992,6496,400
3509739,6501,400
3511488,6506,400
3513232,6511,400
3514972,6516,400
3516721,6521,400
3518465,6526,400
3520212,6531,400
3521953,6535,400
3523700,6540,400
3525441,6545,400
3527190,6549,400
3528930,6554,400
3530674,6558,400
3532420,6563,400
3534164,6567,400
3535905,6571,400
3537650,6576,400
3539391,6580,400
3541135,6585,400
3542875,6589,400
3544622,6593,400
3546365,6597,400
3548108,6602,400
3549849,6606,400
3551598,6610,400
3553343,6614,400
3555087,6618,400
3556828,6622,400
3558575,6626,400
3560317,6630,400
3562061,6634,400
3563803,6637,400
3565552,6641,400
3567292,6645,400
3569036,6649,400
3570777,6652,400
3572529,6656,400
3574269,6660,400
3576013,6663,400
3577758,6667,400
3579507,6670,400
3581248,6674,400
3582992,6678,400
3584736,6681,400
3586489,6684,400
3588229,6688,400
3589973,6691,400
3591713,6695,400
3593462,6698,400
3595206,6701,400
3596950,6704,400
3598690,6708,400
3600434,6711,400
3602179,6714,400
3603923,6717,400
3605664,6720,400
3607410,6723,400
3609150,6726,400
3610894,6729,400
3612634,6733,400
3614381,6736,400
3616121,6739,400
3617865,6742,400
3619611,6744,400
3621361,6747,400
3623101,6750,400
3624845,6753,400
3626591,6756,400
3628343,6759,400
3630084,6762,400
3631828,6765,400
3633569,6768,400
3635314,6770,400
3637055,6773,400
3638801,6776,400
3640545,6779,400
3642289,6782,400
3644030,6784,400
3645776,6787,400
3647525,6790,400
3649269,6793,400
3651009,6795,400
3652757,6798,400
3654501,6801,400
3656245,6803,400
3657986,6806,400
3659734,6809,400
3661481,6812,400
3663225,6814,400
3664966,6817,400
3666712,6820,400
3668459,6822,400
3670207,6825,400
3671948,6828,400
3673692,6830,400
3675432,6833,400
3677180,6836,400
3678921,6838,400
3680665,6841,400
3682410,6843,400
3684154,6846,400
3685894,6849,400
3687638,6851,400
3689381,6854,400
3691125,6856,400
3692865,6859,400
3694611,6862,400
3696354,6864,400
3698098,6867,400
3699838,6869,400
3701583,6872,400
3703326,6875,400
3705071,6877,400
3706812,6880,400
3708562,6882,400
3710303,6885,400
3712048,6887,400
3713793,6890,400
3715542,6893,400
3717283,6895,400
3719027,6898,400
3720768,6900,400
3722517,6903,400
3724257,6905,400
3726001,6908,400
3727746,6910,400
3729496,6913,400
3731236,6916,400
3732980,6918,400
3734725,6921,400
3736473,6923,400
3738216,6926,400
3739960,6928,400
3741704,6931,400
3743455,6933,400
3745199,6936,400
3746943,6938,400
3748684,6941,400
3750428,6944,400
3752172,6946,400
3753916,6949,400
3755659,6951,400
3757407,6954,400
3759147,6956,400
3760891,6959,400
3762632,6961,400
3764377,6964,400
3766118,6966,400
3767861,6969,400
3769611,6971,400
3771356,6974,400
3773097,6976,400
3774841,6979,400
3776583,6981,400
3778330,6984,400
3780073,6986,400
3781817,6989,400
3783563,6991,400
3785308,6994,400
3787050,6996,400
3788797,6999,400
3790541,7001,400
3792285,7004,400
3794026,7006,400
3795774,7009,400
3797522,7011,400
3799266,7014,400
3801007,7017,400
3802755,7019,400
3804501,7022,400
3806245,7024,400
3807985,7027,400
3809734,7029,400
3811481,7032,400
3813225,7034,400
3814966,7037,400
3816712,7039,400
3818459,7042,400
3820207,7044,400
3821948,7047,400
3823692,7049,400
3825432,7052,400
3827180,7054,400
3828921,7057,400
3830665,7059,400
3832410,7062,400
3834154,7064,400
3835894,7067,400
3837638,7069,400
3839381,7072,400
3841125,7074,400
3842865,7077,400
3844611,7079,400
3846354,7082,400
3848098,7084,400
3849838,7087,400
3851584,7089,400
3853326,7092,400
3855071,7094,400
3856812,7097,400
3858561,7099,400
3860303,7102,400
3862048,7104,400
3863793,7107,400
3865542,7109,400
3867283,7112,400
3869027,7114,400
3870768,7117,400
3872517,7120,400
3874257,7122,400
3876001,7125,400
3877746,7127,400
3879496,7130,400
3881237,7132,400
3882981,7135,400
3884725,7137,400
3886473,7140,400
3888216,7142,400
3889960,7145,400
3891704,7147,400
3893455,7150,400
3895199,7152,400
3896943,7155,400
3898684,7157,400
3900428,7160,400
3902172,7162,400
3903916,7165,400
3905659,7167,400
3907407,7170,400
3909147,7172,400
3910891,7175,400
3912631,7177,400
3914377,7180,400
3916117,7183,400
3917861,7185,400
3919605,7188,400
3921354,7190,400
3923094,7193,400
3924838,7195,400
3926580,7198,400
3928326,7200,400
3930068,7203,400
3931812,7205,400
3933557,7208,400
3935302,7210,400
3937044,7213,400
3938792,7215,400
3940536,7218,400
3942280,7220,400
3944021,7223,400
3945767,7225,400
3947512,7228,400
3949256,7230,400
3950996,7233,400
3952744,7235,400
3954493,7238,400
3956237,7241,400
3957977,7243,400
3959725,7246,400
3961470,7248,400
3963218,7251,400
3964958,7253,400
3966705,7256,400
3968452,7258,400
3970200,7261,400
3971940,7263,400
3973684,7266,400
3975425,7268,400
3977173,7271,400
3978914,7273,400
3980658,7276,400
3982400,7278,400
3984144,7281,400
3985884,7283,400
3987628,7286,400
3989369,7288,400
3991113,7291,400
3992853,7293,400
3994603,7296,400
3996346,7298,400
3998090,7301,400
3999831,7303,400
4001578,7306,400
4003320,7308,400
4005064,7311,400
4006809,7313,400
4008558,7316,400
4010299,7318,400
4012044,7321,400
4013784,7323,400
4015534,7326,400
4017275,7328,400
4019019,7331,400
4020761,7333,400
4022512,7336,400
4024252,7338,400
4025996,7341,400
4027740,7343,400
4029491,7346,400
4031231,7348,400
4032976,7351,400
4034720,7353,400
4036468,7356,400
4038212,7358,400
4039956,7361,400
4041700,7363,400
4043449,7366,400
4045194,7368,400
4046938,7371,400
4048678,7373,400
4050424,7376,400
4052164,7378,400
4053908,7381,400
4055650,7383,400
4057394,7386,400
4059134,7388,400
4060878,7391,400
4062621,7393,400
4064368,7396,400
4066109,7398,400
4067852,7401,400
4069598,7403,400
4071346,7406,400
4073086,7408,400
4074830,7411,400
4076574,7413,400
4078319,7416,400
4080060,7418,400
4081803,7421,400
4083547,7423,400
4085291,7426,400
4087032,7428,400
4088778,7431,400
4090527,7433,400
4092271,7436,400
4094011,7438,400
4095759,7441,400
4097508,7443,400
4099252,7446,400
4100992,7449,400
4102740,7451,400
4104489,7454,400
4106233,7456,400
4107974,7459,400
4109722,7461,400
4111466,7464,400
4113214,7466,400
4114955,7469,400
4116702,7471,400
4118444,7474,400
4120193,7476,400
4121933,7479,400
4123677,7481,400
4125422,7484,400
4127166,7486,400
4128907,7489,400
4130653,7491,400
4132393,7494,400
4134137,7496,400
4135878,7499,400
4137624,7501,400
4139365,7504,400
4141109,7506,400
4142849,7509,400
4144598,7511,400
4146343,7514,400
4148087,7516,400
4149828,7519,400
4151575,7521,400
4153317,7524,400
4155061,7526,400
4156803,7529,400
4158552,7531,400
4160292,7534,400
4162036,7536,400
4163777,7539,400
4165529,7541,400
4167269,7544,400
4169013,7547,400
4170758,7549,400
4172507,7552,400
4174248,7554,400
4175992,7557,400
4177736,7559,400
4179489,7562,400
4181229,7564,400
4182974,7567,400
4184718,7569,400
4186466,7572,400
4188211,7574,400
4189955,7577,400
4191699,7579,400
4193444,7582,400
4195188,7584,400
4196932,7587,400
4198673,7589,400
4200422,7592,400
4202162,7594,400
4203906,7597,400
4205648,7599,400
4207392,7602,400
4209133,7604,400
4210877,7607,400
4212621,7609,400
4214368,7612,400
4216109,7614,400
4217853,7617,400
4219598,7619,400
4221346,7622,400
4223087,7624,400
4224831,7627,400
4226575,7629,400
4228320,7632,400
4230061,7634,400
4231809,7637,400
4233554,7639,400
4235299,7642,400
4237040,7645,400
4238784,7647,400
4240531,7650,400
4242275,7652,400
4244016,7654,400
4245762,7657,400
4247509,7660,400
4249253,7662,400
4250993,7665,400
4252741,7667,400
4254489,7670,400
4256233,7672,400
4257974,7675,400
4259722,7677,400
4261466,7680,400
4263214,7682,400
4264955,7685,400
4266702,7687,400
4268444,7690,400
4270192,7692,400
4271933,7695,400
4273677,7697,400
4275422,7700,400
4277166,7702,400
4278907,7705,400
4280653,7707,400
4282393,7710,400
4284137,7712,400
4285878,7715,400
4287623,7717,400
4289365,7720,400
4291109,7722,400
4292849,7725,400
4294598,7727,400
4296343,7730,400
4298087,7732,400
4299828,7735,400
4301575,7737,400
4303317,7740,400
4305061,7742,400
4306803,7745,400
4308552,7747,400
4310292,7750,400
4312036,7752,400
4313777,7755,400
4315529,7757,400
4317270,7760,400
4319014,7762,400
4320758,7765,400
4322507,7767,400
4324248,7770,400
4325992,7772,400
4327736,7775,400
4329489,7777,400
4331230,7780,400
4332974,7783,400
4334718,7785,400
4336467,7788,400
4338211,7790,400
4339955,7793,400
4341700,7795,400
4343449,7798,400
4345194,7800,400
4346938,7803,400
4348678,7805,400
4350424,7808,400
4352164,7810,400
4353908,7813,400
4355651,7815,400
4357395,7818,400
4359135,7820,400
4360879,7823,400
4362623,7825,400
4364368,7828,400
4366109,7830,400
4367853,7833,400
4369598,7835,400
4371346,7838,400
4373086,7840,400
4374830,7843,400
4376574,7845,400
4378320,7848,400
4380061,7850,400
4381809,7853,400
4383554,7855,400
4385299,7858,400
4387040,7860,400
4388784,7863,400
4390532,7865,400
4392276,7868,400
4394016,7870,400
4395762,7873,400
4397509,7875,400
4399253,7878,400
4400993,7880,400
4402741,7883,400
4404490,7885,400
4406234,7888,400
4407975,7890,400
4409723,7893,400
4411468,7895,400
4413216,7898,400
4414956,7900,400
4416704,7903,400
4418449,7905,400
4420198,7908,400
4421938,7910,400
4423682,7913,400
4425424,7915,400
4427172,7918,400
4428912,7920,400
4430658,7923,400
4432400,7926,400
4434144,7928,400
4435884,7931,400
4437629,7933,400
4439370,7936,400
4441114,7938,400
4442854,7941,400
4444603,7943,400
4446347,7946,400
4448091,7948,400
4449832,7951,400
4451577,7953,400
4453319,7956,400
4455063,7958,400
4456803,7961,400
4458552,7963,400
4460292,7966,400
4462037,7968,400
4463777,7971,400
4465529,7973,400
4467270,7976,400
4469014,7978,400
4470758,7981,400
4472507,7983,400
4474248,7986,400
4475992,7988,400
4477736,7991,400
4479489,7994,400
4481230,7996,400
4482974,7998,400
4484718,8001,400
4486466,8004,400
4488211,8006,400
4489955,8009,400
4491699,8011,400
4493449,8014,400
4495194,8016,400
4496938,8019,400
4498679,8021,400
4500424,8024,400
4502164,8026,400
4503908,8029,400
4505651,8031,400
4507395,8034,400
4509135,8036,400
4510879,8039,400
4512624,8041,400
4514368,8044,400
4516109,8046,400
4517853,8049,400
4519598,8051,400
4521347,8054,400
4523088,8056,400
4524832,8059,400
4526576,8061,400
4528321,8064,400
4530062,8066,400
4531809,8069,400
4533554,8071,400
4535299,8074,400
4537040,8076,400
4538784,8079,400
4540531,8081,400
4542276,8084,400
4544016,8086,400
4545763,8089,400
4547509,8091,400
4549254,8094,400
4550994,8096,400
4552742,8099,400
4554491,8101,400
4556235,8104,400
4557975,8106,400
4559724,8109,400
4561468,8111,400
4563216,8114,400
4564957,8116,400
4566704,8119,400
4568449,8122,400
4570198,8124,400
4571938,8126,400
4573682,8129,400
4575424,8132,400
4577172,8134,400
4578912,8137,400
4580658,8139,400
4582400,8142,400
4584144,8144,400
4585884,8147,400
4587629,8149,400
4589369,8152,400
4591114,8154,400
4592854,8157,400
4594603,8159,400
4596347,8162,400
4598091,8164,400
4599832,8167,400
4601577,8169,400
4603319,8172,400
4605063,8174,400
4606803,8177,400
4608552,8179,400
4610292,8182,400
4612037,8184,400
4613777,8187,400
4615529,8189,400
4617270,8192,400
4619014,8194,400
4620758,8197,400
4622507,8199,400
4624248,8202,400
4625992,8204,400
4627736,8207,400
4629489,8209,400
4631230,8212,400
4632974,8214,400
4634718,8217,400
4636467,8219,400
4638211,8222,400
4639955,8224,400
4641700,8227,400
4643449,8229,400
4645194,8232,400
4646938,8234,400
4648678,8237,400
4650424,8239,400
4652164,8242,400
4653908,8244,400
4655651,8247,400
4657395,8249,400
4659135,8252,400
4660879,8254,400
4662624,8257,400
4664368,8259,400
4666109,8262,400
4667853,8264,400
4669598,8267,400
4671346,8269,400
4673086,8272,400
4674830,8275,400
4676574,8277,400
4678319,8280,400
4680060,8282,400
4681803,8285,400
4683548,8287,400
4685292,8290,400
4687033,8292,400
4688777,8295,400
4690525,8297,400
4692269,8300,400
4694009,8302,400
4695757,8305,400
4697501,8307,400
4699245,8310,400
4700986,8312,400
4702734,8315,400
4704481,8317,400
4706225,8320,400
4707966,8322,400
4709712,8325,400
4711459,8327,400
4713207,8330,400
4714948,8332,400
4716697,8335,400
4718437,8337,400
4720185,8340,400
4721925,8342,400
4723669,8345,400
4725412,8347,400
4727156,8350,400
4728896,8352,400
4730641,8355,400
4732384,8358,400
4734128,8360,400
4735868,8362,400
4737614,8365,400
4739356,8368,400
4741100,8370,400
4742841,8373,400
4744590,8375,400
4746334,8378,400
4748080,8380,400
4749821,8383,400
4751568,8385,400
4753310,8388,400
4755055,8390,400
4756798,8393,400
4758546,8395,400
4760286,8398,400
4762030,8400,400
4763774,8403,400
4765526,8405,400
4767267,8408,400
4769011,8410,400
4770756,8413,400
4772506,8415,400
4774246,8418,400
4775990,8420,400
4777735,8423,400
4779488,8425,400
4781228,8428,400
4782972,8430,400
4784713,8433,400
4786462,8435,400
4788206,8438,400
4789950,8440,400
4791691,8443,400
4793435,8445,400
4795179,8448,400
4796923,8450,400
4798664,8453,400
4800410,8455,400
4802150,8458,400
4803894,8460,400
4805635,8463,400
4807381,8465,400
4809121,8468,400
4810865,8470,400
4812611,8473,400
4814356,8475,400
4816097,8478,400
4817841,8480,400
4819583,8483,400
4821331,8486,400
4823073,8488,400
4824817,8490,400
4826561,8493,400
4828307,8496,400
4830049,8498,400
4831797,8501,400
4833541,8503,400
4835285,8505,400
4837026,8508,400
4838774,8511,400
4840522,8513,400
4842266,8516,400
4844007,8518,400
4845755,8521,400
4847501,8523,400
4849245,8526,400
4850986,8528,400
4852734,8531,400
4854481,8533,400
4856225,8536,400
4857966,8538,400
4859712,8541,400
4861459,8543,400
4863207,8546,400
4864948,8548,400
4866692,8551,400
4868432,8553,400
4870181,8556,400
4871921,8558,400
4873665,8561,400
4875410,8563,400
4877154,8566,400
4878894,8568,400
4880639,8571,400
4882381,8573,400
4884125,8576,400
4885865,8578,400
4887611,8581,400
4889354,8583,400
4891098,8586,400
4892838,8588,400
4894584,8591,400
4896326,8593,400
4898071,8596,400
4899812,8598,400
4901561,8601,400
4903303,8603,400
4905048,8606,400
4906793,8608,400
4908542,8611,400
4910283,8613,400
4912027,8616,400
4913769,8618,400
4915517,8621,400
4917258,8623,400
4919002,8626,400
4920746,8628,400
4922497,8631,400
4924238,8633,400
4925982,8636,400
4927727,8638,400
4929475,8641,400
4931220,8643,400
4932964,8646,400
4934706,8648,400
4936459,8651,400
4938203,8654,400
4939947,8656,400
4941688,8658,400
4943432,8661,400
4945177,8664,400
4946921,8666,400
4948662,8669,400
4950410,8671,400
4952150,8674,400
4953894,8676,400
4955635,8679,400
4957381,8681,400
4959121,8684,400
4960866,8686,400
4962611,8689,400
4964356,8691,400
4966097,8694,400
4967841,8696,400
4969583,8699,400
4971330,8701,400
4973073,8704,400
4974817,8706,400
4976563,8709,400
4978308,8711,400
4980050,8714,400
4981798,8716,400
4983542,8719,400
4985286,8721,400
4987027,8724,400
4988774,8726,400
4990522,8729,400
4992266,8731,400
4994007,8734,400
4995755,8737,400
4997501,8739,400
4999245,8742,400
5000986,8744,0
5002731,8746,0
5004474,8749,0
5006219,8751,0
5007957,8753,0
5009701,8755,0
5011440,8757,0
5013186,8759,0
5014924,8761,0
5016665,8762,0
5018407,8764,0
5020149,8765,0
5021887,8767,0
5023629,8768,0
5025368,8770,0
5027109,8771,0
5028847,8772,0
5030594,8773,0
5032337,8774,0
5034079,8775,0
5035817,8776,0
5037564,8777,0
5039304,8778,0
5041047,8779,0
5042789,8780,0
5044534,8780,0
5046272,8781,0
5048013,8782,0
5049755,8782,0
5051505,8783,0
5053243,8784,0
5054984,8784,0
5056727,8785,0
5058472,8785,0
5060214,8786,0
5061955,8786,0
5063697,8786,0
5065440,8787,0
5067181,8787,0
5068923,8787,0
5070661,8788,0
5072408,8788,0
5074146,8788,0
5075887,8788,0
5077626,8789,0
5079368,8789,0
5081106,8789,0
5082848,8789,0
5084591,8789,0
5086338,8789,0
5088077,8789,0
5089818,8789,0
5091561,8790,0
5093304,8790,0
5095044,8790,0
5096789,8790,0
5098534,8790,0
5100275,8790,0
5102013,8790,0
5103759,8790,0
5105505,8790,0
5107246,8790,0
5108984,8790,0
5110730,8790,0
5112472,8790,0
5114217,8790,0
5115955,8790,0
5117700,8790,0
5119439,8790,0
5121185,8790,0
5122923,8790,0
5124664,8790,0
5126407,8790,0
5128149,8790,0
5129887,8790,0
5131629,8790,0
5133367,8790,0
5135109,8790,0
5136847,8790,0
5138594,8790,0
5140337,8790,0
5142079,8790,0
5143817,8790,0
5145564,8790,0
5147304,8790,0
5149047,8790,0
5150789,8790,0
5152534,8790,0
5154272,8790,0
5156013,8790,0
5157755,8790,0
5159505,8790,0
5161243,8790,0
5162984,8790,0
5164727,8790,0
5166473,8790,0
5168214,8790,0
5169955,8790,0
5171697,8790,0
5173440,8790,0
5175181,8790,0
5176923,8790,0
5178661,8790,0
5180407,8790,0
5182145,8790,0
5183887,8790,0
5185625,8790,0
5187368,8790,0
5189106,8790,0
5190847,8790,0
5192590,8790,0
5194338,8790,0
5196077,8790,0
5197818,8790,0
5199561,8790,0
5201304,8790,0
5203044,8790,0
5204789,8790,0
5206534,8790,0
5208275,8790,0
5210013,8790,0
5211759,8790,0
5213505,8790,0
5215246,8790,0
5216984,8790,0
5218730,8790,0
5220472,8790,0
5222217,8790,0
5223955,8790,0
5225700,8790,0
5227439,8790,0
5229185,8790,0
5230923,8790,0
5232664,8790,0
5234407,8790,0
5236149,8790,0
5237887,8790,0
5239629,8790,0
5241368,8790,0
5243109,8790,0
5244847,8790,0
5246593,8790,0
5248337,8790,0
5250079,8790,0
5251817,8790,0
5253564,8790,0
5255304,8790,0
5257047,8790,0
5258789,8790,0
5260534,8790,0
5262272,8790,0
5264013,8790,0
5265755,8790,0
5267505,8790,0
5269243,8790,0
5270984,8790,0
5272727,8790,0
5274472,8790,0
5276214,8790,0
5277955,8790,0
5279697,8790,0
5281440,8790,0
5283181,8790,0
5284923,8790,0
5286661,8790,0
5288405,8790,0
5290143,8790,0
5291885,8790,0
5293624,8790,0
5295368,8790,0
5297106,8790,0
5298847,8790,0
5300591,8790,0
5302337,8790,0
5304075,8790,0
5305817,8790,0
5307559,8790,0
5309302,8790,0
5311041,8790,0
5312787,8790,0
5314531,8790,0
5316273,8790,0
5318011,8790,0
5319756,8790,0
5321499,8790,0
5323240,8790,0
5324978,8790,0
5326724,8790,0
5328467,8790,0
5330212,8790,0
5331951,8790,0
5333696,8790,0
5335434,8790,0
5337180,8790,0
5338918,8790,0
5340659,8790,0
5342399,8790,0
5344141,8790,0
5345879,8790,0
5347621,8790,0
5349361,8790,0
5351103,8790,0
5352841,8790,0
5354588,8790,0
5356331,8790,0
5358074,8790,0
5359812,8790,0
5361559,8790,0
5363297,8790,0
5365040,8790,0
5366778,8790,0
5368528,8790,0
5370266,8790,0
5372008,8790,0
5373750,8790,0
5375497,8790,0
5377235,8790,0
5378977,8790,0
5380719,8790,0
5382465,8790,0
5384207,8790,0
5385949,8790,0
5387687,8790,0
5389429,8790,0
5391171,8790,0
5392912,8790,0
5394655,8790,0
5396397,8790,0
5398135,8790,0
5399876,8790,0
5401619,8790,0
5403362,8790,0
5405100,8790,0
5406842,8790,0
5408581,8790,0
5410324,8790,0
5412063,8790,0
5413806,8790,0
5415549,8790,0
5417291,8790,0
5419029,8790,0
5420773,8790,0
5422515,8790,0
5424257,8790,0
5425995,8790,0
5427740,8790,0
5429487,8790,0
5431229,8790,0
5432967,8790,0
5434710,8790,0
5436457,8790,0
5438203,8790,0
5439941,8790,0
5441682,8790,0
5443422,8790,0
5445163,8790,0
5446901,8790,0
5448644,8790,0
5450386,8790,0
5452127,8790,0
5453865,8790,0
5455609,8790,0
5457351,8790,0
5459093,8790,0
5460831,8790,0
5462576,8790,0
5464315,8790,0
5466057,8790,0
5467797,8790,0
5469543,8790,0
5471281,8790,0
5473023,8790,0
5474763,8790,0
5476508,8790,0
5478246,8790,0
5479988,8790,0
5481730,8790,0
5483476,8790,0
5485218,8790,0
5486960,8790,0
5488702,8790,0
5490450,8790,0
5492192,8790,0
5493933,8790,0
5495671,8790,0
5497418,8790,0
5499156,8790,0
5500898,8790,0
5502636,8790,0
5504380,8790,0
5506118,8790,0
5507859,8790,0
5509603,8790,0
5511349,8790,0
5513087,8790,0
5514829,8790,0
5516572,8790,0
5518315,8790,0
5520053,8790,0
5521797,8790,0
5523539,8790,0
5525280,8790,0
5527019,8790,0
5528762,8790,0
5530507,8790,0
5532248,8790,0
5533986,8790,0
5535732,8790,0
5537474,8790,0
5539220,8790,0
5540959,8790,0
5542702,8790,0
5544441,8790,0
5546187,8790,0
5547925,8790,0
5549667,8790,0
5551407,8790,0
5553149,8790,0
5554887,8790,0
5556629,8790,0
5558368,8790,0
5560109,8790,0
5561847,8790,0
5563594,8790,0
5565338,8790,0
5567080,8790,0
5568818,8790,0
5570565,8790,0
5572305,8790,0
5574048,8790,0
5575790,8790,0
5577540,8790,0
5579278,8790,0
5581020,8790,0
5582760,8790,0
5584507,8790,0
5586245,8790,0
5587987,8790,0
5589729,8790,0
5591475,8790,0
5593218,8790,0
5594959,8790,0
5596701,8790,0
5598449,8790,0
5600191,8790,0
5601932,8790,0
5603670,8790,0
5605414,8790,0
5607152,8790,0
5608894,8790,0
5610632,8790,0
5612375,8790,0
5614113,8790,0
5615855,8790,0
5617600,8790,0
5619346,8790,0
5621084,8790,0
5622825,8790,0
5624566,8790,0
5626310,8790,0
5628048,8790,0
5629794,8790,0
5631539,8790,0
5633280,8790,0
5635019,8790,0
5636762,8790,0
5638507,8790,0
5640248,8790,0
5641986,8790,0
5643732,8790,0
5645474,8790,0
5647220,8790,0
5648958,8790,0
5650702,8790,0
5652441,8790,0
5654187,8790,0
5655925,8790,0
