Time_us,Ticks,PWM
5455666,-8482,0
5457406,-8482,0
5459139,-8482,0
5460876,-8482,0
5462614,-8482,0
5464353,-8482,0
5466085,-8482,0
5467823,-8482,0
5469561,-8482,0
5471300,-8482,0
5473034,-8482,0
5474774,-8482,0
5476511,-8482,0
5478248,-8482,0
5479981,-8482,0
5481722,-8482,0
5483460,-8482,0
5485201,-8482,0
5486934,-8482,0
5488671,-8482,0
5490406,-8482,0
5492143,-8482,0
5493876,-8482,0
5495616,-8482,0
5497349,-8482,0
5499087,-8482,0
5500819,-8482,0
5502562,-8482,0
5504296,-8482,0
5506034,-8482,0
5507770,-8482,0
5509511,-8482,0
5511244,-8482,0
5512981,-8482,0
5514718,-8482,0
5516460,-8482,0
5518197,-8482,0
5519934,-8482,0
5521667,-8482,0
5523406,-8482,0
5525139,-8482,0
5526876,-8482,0
5528614,-8482,0
5530353,-8482,0
5532085,-8482,0
5533823,-8482,0
5535561,-8482,0
5537300,-8482,0
5539034,-8482,0
5540773,-8482,0
5542510,-8482,0
5544248,-8482,0
5545980,-8482,0
5547722,-8482,0
5549459,-8482,0
5551201,-8482,0
5552934,-8482,0
5554671,-8482,0
5556406,-8482,0
5558143,-8482,0
5559876,-8482,0
5561616,-8482,0
5563349,-8482,0
5565087,-8482,0
5566819,-8482,0
5568562,-8482,0
5570296,-8482,0
5572034,-8482,0
5573770,-8482,0
5575510,-8482,0
5577242,-8482,0
5578980,-8482,0
5580717,-8482,0
5582458,-8482,0
5584195,-8482,0
5585933,-8482,0
5587665,-8482,0
5589405,-8482,0
5591137,-8482,0
5592875,-8482,0
5594612,-8482,0
5596351,-8482,0
5598084,-8482,0
5599821,-8482,0
5601560,-8482,0
5603299,-8482,0
5605033,-8482,0
5606773,-8482,0
5608510,-8482,0
5610247,-8482,0
5611980,-8482,0
5613722,-8482,0
5615459,-8482,0
5617201,-8482,0
5618933,-8482,0
5620671,-8482,0
5622405,-8482,0
5624143,-8482,0
5625875,-8482,0
5627616,-8482,0
5629350,-8482,0
5631087,-8482,0
5632820,-8482,0
5634562,-8482,0
5636296,-8482,0
5638034,-8482,0
5639770,-8482,0
5641511,-8482,0
5643244,-8482,0
5644981,-8482,0
5646718,-8482,0
5648460,-8482,0
5650197,-8482,0
5651934,-8482,0
5653667,-8482,0
5655406,-8482,0
5657139,-8482,0
5658877,-8482,0
5660614,-8482,0
5662353,-8482,0
5664086,-8482,0
5665823,-8482,0
5667562,-8482,0
5669301,-8482,0
5671035,-8482,0
5672773,-8482,0
5674510,-8482,0
5676247,-8482,0
5677980,-8482,0
5679722,-8482,0
5681459,-8482,0
5683200,-8482,0
5684933,-8482,0
5686671,-8482,0
5688406,-8482,0
5690143,-8482,0
5691876,-8482,0
5693616,-8482,0
5695350,-8482,0
5697087,-8482,0
5698820,-8482,0
5700562,-8482,0
5702295,-8482,0
5704034,-8482,0
5705770,-8482,0
5707512,-8482,0
5709244,-8482,0
5710982,-8482,0
5712719,-8482,0
5714461,-8482,0
5716197,-8482,0
5717935,-8482,0
5719667,-8482,0
5721407,-8482,0
5723140,-8482,0
5724877,-8482,0
5726613,-8482,0
5728352,-8482,0
5730085,-8482,0
5731822,-8482,0
5733560,-8482,0
5735299,-8482,0
5737033,-8482,0
5738772,-8482,0
5740509,-8482,0
5742246,-8482,0
5743979,-8482,0
5745721,-8482,0
5747458,-8482,0
5749200,-8482,0
5750933,-8482,0
5752670,-8482,0
5754405,-8482,0
5756142,-8482,0
5757875,-8482,0
5759616,-8482,0
5761350,-8482,0
5763087,-8482,0
5764820,-8482,0
5766562,-8482,0
5768295,-8482,0
5770034,-8482,0
5771770,-8482,0
5773512,-8482,0
5775244,-8482,0
5776982,-8482,0
5778719,-8482,0
5780461,-8482,0
5782197,-8482,0
5783935,-8482,0
5785667,-8482,0
5787407,-8482,0
5789139,-8482,0
5790877,-8482,0
5792614,-8482,0
5794353,-8482,0
5796086,-8482,0
5797823,-8482,0
5799562,-8482,0
5801301,-8482,0
5803035,-8482,0
5804773,-8482,0
5806510,-8482,0
5808247,-8482,0
5809980,-8482,0
5811722,-8482,0
5813459,-8482,0
5815201,-8482,0
5816933,-8482,0
5818671,-8482,0
5820406,-8482,0
5822143,-8482,0
5823876,-8482,0
5825616,-8482,0
5827350,-8482,0
5829087,-8482,0
5830820,-8482,0
5832562,-8482,0
5834295,-8482,0
5836034,-8482,0
5837770,-8482,0
5839512,-8482,0
5841244,-8482,0
5842982,-8482,0
5844719,-8482,0
5846461,-8482,0
5848197,-8482,0
5849935,-8482,0
5851667,-8482,0
5853407,-8482,0
5855139,-8482,0
5856877,-8482,0
5858614,-8482,0
5860354,-8482,0
5862087,-8482,0
5863824,-8482,0
5865562,-8482,0
5867301,-8482,0
5869035,-8482,0
5870773,-8482,0
5872510,-8482,0
5874247,-8482,0
5875980,-8482,0
5877722,-8482,0
5879459,-8482,0
5881200,-8482,0
5882933,-8482,0
5884670,-8482,0
5886405,-8482,0
5888143,-8482,0
5889875,-8482,0
5891616,-8482,0
5893349,-8482,0
5895087,-8482,0
5896820,-8482,0
5898562,-8482,0
5900295,-8482,0
5902034,-8482,0
5903770,-8482,0
5905511,-8482,0
5907244,-8482,0
5908981,-8482,0
5910718,-8482,0
5912460,-8482,0
5914197,-8482,0
5915934,-8482,0
5917667,-8482,0
5919406,-8482,0
5921139,-8482,0
5922876,-8482,0
5924614,-8482,0
5926353,-8482,0
5928085,-8482,0
5929823,-8482,0
5931561,-8482,0
5933300,-8482,0
5935034,-8482,0
5936774,-8482,0
5938511,-8482,0
5940248,-8482,0
5941981,-8482,0
5943722,-8482,0
5945460,-8482,0
5947201,-8482,0
5948934,-8482,0
5950671,-8482,0
5952406,-8482,0
5954143,-8482,0
5955876,-8482,0
5957616,-8482,0
5959350,-8482,0
5961087,-8482,0
5962820,-8482,0
5964562,-8482,0
5966296,-8482,0
5968034,-8482,0
5969770,-8482,0
5971511,-8482,0
5973244,-8482,0
5974981,-8482,0
5976718,-8482,0
5978460,-8482,0
5980197,-8482,0
5981934,-8482,0
5983667,-8482,0
5985406,-8482,0
5987139,-8482,0
5988876,-8482,0
5990614,-8482,0
5992353,-8482,0
5994085,-8482,0
5995823,-8482,0
5997561,-8482,0
5999300,-8482,0
6001034,-8482,0
6002774,-8482,0
6004511,-8482,0
6006248,-8482,0
6007981,-8482,0
6009723,-8482,0
6011460,-8482,0
6013201,-8482,0
6014934,-8482,0
6016671,-8482,0
6018406,-8482,0
6020143,-8482,0
6021876,-8482,0
6023616,-8482,0
6025350,-8482,0
6027087,-8482,0
6028820,-8482,0
6030562,-8482,0
6032295,-8482,0
6034034,-8482,0
6035770,-8482,0
6037511,-8482,0
6039244,-8482,0
6040982,-8482,0
6042719,-8482,0
6044460,-8482,0
6046197,-8482,0
6047935,-8482,0
6049667,-8482,0
6051407,-8482,0
6053139,-8482,0
6054877,-8482,0
6056614,-8482,0
6058353,-8482,0
6060085,-8482,0
6061823,-8482,0
6063561,-8482,0
6065300,-8482,0
6067034,-8482,0
6068774,-8482,0
6070511,-8482,0
6072248,-8482,0
6073981,-8482,0
6075723,-8482,0
6077460,-8482,0
6079202,-8482,0
6080934,-8482,0
6082672,-8482,0
6084406,-8482,0
6086144,-8482,0
6087876,-8482,0
6089616,-8482,0
6091349,-8482,0
6093087,-8482,0
6094819,-8482,0
6096562,-8482,0
6098296,-8482,0
6100034,-8482,0
6101770,-8482,0
6103510,-8482,0
6105242,-8482,0
6106980,-8482,0
6108717,-8482,0
6110458,-8482,0
6112195,-8482,0
6113933,-8482,0
6115665,-8482,0
6117405,-8482,0
6119137,-8482,0
6120875,-8482,0
6122612,-8482,0
6124351,-8482,0
6126084,-8482,0
6127822,-8482,0
6129560,-8482,0
6131299,-8482,0
6133033,-8482,0
6134772,-8482,0
6136509,-8482,0
6138247,-8482,0
6139979,-8482,0
6141721,-8482,0
6143458,-8482,0
6145200,-8482,0
6146933,-8482,0
6148670,-8482,0
6150405,-8482,0
6152142,-8482,0
6153875,-8482,0
6155616,-8482,0
6157349,-8482,0
6159087,-8482,0
6160820,-8482,0
6162562,-8482,0
6164295,-8482,0
6166034,-8482,0
6167770,-8482,0
6169512,-8482,0
6171244,-8482,0
6172982,-8482,0
6174719,-8482,0
6176461,-8482,0
6178198,-8482,0
6179936,-8482,0
6181668,-8482,0
6183408,-8482,0
6185141,-8482,0
6186878,-8482,0
6188613,-8482,0
6190352,-8482,0
6192084,-8482,0
6193822,-8482,0
6195560,-8482,0
6197299,-8482,0
6199033,-8482,0
6200772,-8482,0
6202509,-8482,0
6204246,-8482,0
6205979,-8482,0
6207721,-8482,0
6209458,-8482,0
6211199,-8482,0
6212932,-8482,0
6214669,-8482,0
6216404,-8482,0
6218142,-8482,0
6219875,-8482,0
6221616,-8482,0
6223350,-8482,0
6225087,-8482,0
6226820,-8482,0
6228562,-8482,0
6230295,-8482,0
6232034,-8482,0
6233770,-8482,0
6235511,-8482,0
6237244,-8482,0
6238982,-8482,0
6240719,-8482,0
6242461,-8482,0
6244197,-8482,0
6245935,-8482,0
6247667,-8482,0
6249407,-8482,0
6251140,-8482,0
6252877,-8482,0
6254613,-8482,0
6256352,-8482,0
6258084,-8482,0
6259822,-8482,0
6261560,-8482,0
6263299,-8482,0
6265033,-8482,0
6266772,-8482,0
6268509,-8482,0
6270246,-8482,0
6271979,-8482,0
6273721,-8482,0
6275458,-8482,0
6277200,-8482,0
6278932,-8482,0
6280670,-8482,0
6282404,-8482,0
6284142,-8482,0
6285874,-8482,0
6287616,-8482,0
6289350,-8482,0
6291087,-8482,0
6292820,-8482,0
6294562,-8482,0
6296295,-8482,0
6298034,-8482,0
6299770,-8482,0
6301512,-8482,0
6303244,-8482,0
6304982,-8482,0
6306719,-8482,0
6308461,-8482,0
6310197,-8482,0
6311935,-8482,0
6313667,-8482,0
6315407,-8482,0
6317139,-8482,0
6318877,-8482,0
6320614,-8482,0
6322354,-8482,0
6324087,-8482,0
6325824,-8482,0
6327562,-8482,0
6329301,-8482,0
6331035,-8482,0
6332772,-8482,0
6334509,-8482,0
6336247,-8482,0
6337979,-8482,0
6339721,-8482,0
6341458,-8482,0
6343200,-8482,0
6344933,-8482,0
6346670,-8482,0
6348405,-8482,0
6350142,-8482,0
6351875,-8482,0
6353616,-8482,0
6355349,-8482,0
6357087,-8482,0
6358820,-8482,0
6360562,-8482,0
6362296,-8482,0
6364034,-8482,0
6365770,-8482,0
6367512,-8482,0
6369244,-8482,0
6370982,-8482,0
6372719,-8482,0
6374461,-8482,0
6376197,-8482,0
6377935,-8482,0
6379667,-8482,0
6381407,-8482,0
6383139,-8482,0
6384877,-8482,0
6386614,-8482,0
6388354,-8482,0
6390087,-8482,0
6391824,-8482,0
6393563,-8482,0
6395301,-8482,0
6397036,-8482,0
6398773,-8482,0
6400510,-8482,0
6402247,-8482,0
6403980,-8482,0
6405722,-8482,0
6407459,-8482,0
6409201,-8482,0
6410934,-8482,0
6412671,-8482,0
6414406,-8482,0
6416143,-8482,0
6417876,-8482,0
6419616,-8482,0
6421350,-8482,0
6423087,-8482,0
6424820,-8482,0
6426562,-8482,0
6428296,-8482,0
6430034,-8482,0
6431770,-8482,0
6433511,-8482,0
6435244,-8482,0
6436982,-8482,0
6438719,-8482,0
6440461,-8482,0
6442198,-8482,0
6443935,-8482,0
6445668,-8482,0
6447407,-8482,0
6449140,-8482,0
6450878,-8482,0
6452613,-8482,0
6454352,-8482,0
6456085,-8482,0
6457822,-8482,0
6459561,-8482,0
6461299,-8482,0
6463034,-8482,0
6464773,-8482,0
6466510,-8482,0
6468248,-8482,0
6469980,-8482,0
6471722,-8482,0
6473460,-8482,0
6475201,-8482,0
6476934,-8482,0
6478671,-8482,0
6480406,-8482,0
6482143,-8482,0
6483876,-8482,0
6485616,-8482,0
6487350,-8482,0
6489087,-8482,0
6490820,-8482,0
6492562,-8482,0
6494296,-8482,0
6496034,-8482,0
6497770,-8482,0
6499512,-8482,0
